city,state,HotelName,Address,PhoneNumber,HotelWebsite,HotelRating,Spa,Airport shuttle,Business Center,Pool,Contactless check,Pet friendly,Free Wifi,Wheel-chair accessible,Complementary breakfast,Fitness Center,24 hr front desk,Valet Parking,Open bar,smoking
Goleta,CA,Best Western Plus South Coast Inn,5620 Calle Real GoletaCalifornia 93117-2319,8059673200,http://book.bestwestern.com/bestwestern/US/CA/Goleta-hotels/BEST-WESTERN-PLUS-South-Coast-Inn/Hotel-Overview.do?propertyCode=05521,2.0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
Goleta,CA,Hampton Inn,5665 Hollister Ave GoletaCalifornia 93117,8056819800,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=SBAGOHX,2.0,1,0,1,1,1,0,0,1,1,0,1,1,0,0
Goleta,CA,Super 8 by Wyndham,6021 Hollister Ave GoletaCalifornia 93117-3217,8059675591,https://www.wyndhamhotels.com/super-8/goleta-california/super-8-santa-barbara-goleta/overview,2.0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
Goleta,CA,Motel 6,5897 Calle Real GoletaCA 93117,8059643596,https://www.motel6.com/en/motels.ca.goleta.28.html,2.0,0,0,0,1,0,0,0,1,0,0,1,1,1,0
Goleta,CA,Hilton Garden Inn,6878 Hollister Avenue Goleta93117 California,8055625996,http://hiltongardeninn3.hilton.com,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Goleta,CA,Residence Inn by Marriott,6350 Hollister Avenue GoletaCalifornia 93117,8057705031,http://www.marriott.com/hotels/travel/sbago-residence-inn-santa-barbara-goleta,3.0,1,0,1,1,0,0,0,1,1,1,1,1,0,0
Kenner,LA,Contempra Inn,2820 Williams Boulevard KennerLouisiana 70062,5044687700,http://www.contemprainn.com/,2.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
Kenner,LA,La Quinta Inn & Suites  Airport,2610 Williams Boulevard KennerLouisiana 70062,5044661401,http://www.lq.com/lq/properties/propertyProfile.do?ident=LQ913&amp;propId=913,2.0,0,0,1,0,1,0,0,1,0,1,1,1,0,1
Kenner,LA,Hilton Garden Inn  Airport,4535 Williams Boulevard KennerLouisiana 70065,5047120504,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=MSYKPGI,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
Kenner,LA,Holiday Inn  Airport North,1300 Veterans Boulevard KennerLouisiana 70062,5043255720,https://www.ihg.com/holidayinn/hotels/de/de/kenner/msyve/hoteldetail,3.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0
Kenner,LA,Hilton  Airport,901 Airline Drive KennerLouisiana 70062,5044695000,http://www1.hilton.com/en_US/hi/hotel/MSYAHHH/index.do,3.0,1,1,1,1,1,0,0,1,0,1,1,1,0,0
Kenner,LA,DoubleTree by Hilton Hotel  Airport,2150 Veterans Memorial Blvd KennerLA 70062,5044673111,http://doubletree3.hilton.com/en/hotels/louisiana/doubletree-by-hilton-hotel-new-orleans-airport-MSYKNDT/index.html,4.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
Kenner,LA,Radisson Hotel  Airport,1501 Veterans Memorial Boulevard KennerLousiana 70062,5043056800,https://www.radisson.com/kenner-hotel-la-70062/usanoap,2.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Kenner,LA,Days Inn  Airport,1021 Airline Drive KennerLouisiana 70062,5044641644,http://www.daysinn.com/hotels/louisiana/kenner/days-inn-new-orleans-airport/hotel-overview,3.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
Kenner,LA,Econo Lodge,2125 Veterans Boulevard KennerLA 70062,5044646464,https://www.choicehotels.com/louisiana/kenner/econo-lodge-hotels/la251,2.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
Kenner,LA,Crowne Plaza  Airport,2829 Williams Blvd KennerLouisiana 70062,5044675611,http://www.ihg.com/crowneplaza/hotels/us/es/kenner/msyap/hoteldetail,3.0,1,1,1,1,0,0,0,0,1,1,1,1,1,0
Kenner,LA,Extended Stay America  Airport,2300 Veterans Blvd KennerLouisiana 70062,5044658300,http://www.extendedstayamerica.com/hotels/la/new-orleans/airport,2.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
Kenner,LA,"Holiday Inn Express  -  Airport, an IHG Hotel (Ex. Fairfield Inn & Suites   Airport)",1801 32nd Street KennerLA 70065,5044439800,http://www.espanol.marriott.com/hotels/travel/msykn-fairfield-inn-and-suites-kenner-new-orleans-airport/,2.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
Kenner,LA,Holiday Inn Express and Suites  Airport,110 James Drive East I-310 Exit 2 HWY 61 East Saint RoseLouisiana 70087,5044661355,https://www.ihg.com/holidayinnexpress/hotels/us/en/saint-rose/msysr/hoteldetail,3.0,0,1,1,0,0,0,0,1,1,1,1,1,0,0
Kenner,LA,Red Roof Inn  Airport,2830 Loyola Dr KennerLA 70062,5044669666,http://www.sleepinnneworleans.com/,2.0,0,1,1,0,1,0,0,0,1,1,1,1,0,1
Kenner,LA,Comfort Suites Airport,2710 Idaho Ave KennerLA 70062,5044666066,http://www.choicehotels.com/louisiana/kenner/comfort-suites-hotels/la079?source=gyxt,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
Kenner,LA,Best Western Plus  Airport Hotel,189 W Airline Dr KennerLouisiana 70062,5043602990,http://bestwesternlouisiana.com/hotels/best-western-plus-new-orleans-airport-hotel,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Kenner,LA,WoodSpring Suites  Airport,2232 Veterans Blvd KennerLouisiana 70062,5043034765,https://www.woodspring.com/extended-stay-hotels/locations/louisiana/new-orleans/woodspring-suites-new-orleans-airport,2.0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
Kenner,LA,A33,916 Compromise Street,"",https://www.booking.com/hotel/us/advantageous-airport-asset.html,3.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
Runnemede,NJ,Days Inn by Wyndham   Area,101 East 9Th Ave 101 RunnemedeNew Jersey 08078,8569396700,https://www.wyndhamhotels.com/days-inn/runnemede-new-jersey/days-inn-runnemede-philadelphia-area/overview,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
Runnemede,NJ,La Quinta Inn & Suites,"9'th Avenue,109 RUNNEMEDE",8569394200,http://www.runnemedeinn.com,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bordentown,NJ,Hampton Inn,2004 Route 206 BordentownNew Jersey 08505,6092984000,http://hamptoninn3.hilton.com/en/hotels/location/B,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Bordentown,NJ,Days Inn By Wyndham,1073 Route 206 New Jersey Turnpike and Route 206 Exit 7BordentownNew Jersey 08505,6092986100,http://www.daysinn.com/hotels/new-jersey/bordentown/days-inn-bordentown/hotel-overview?reg=Local-_-all-_-DI-_-all&cid=IP_Local&wid=local,2.0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
Bordentown,NJ,Candlewood Suites,200 Rising Sun Road BordentownNew Jersey 08505,6092911010,http://www.ihg.com/candlewood/hotels/us/en/bordentown/ttnbt/hoteldetail,2.0,0,0,1,0,0,0,0,1,0,1,1,1,0,1
Bordentown,NJ,Town Inn,1083 Route 206 North BordentownNew Jersey 08505,6092983200,http://www.ramada.com/hotels/new-jersey/bordentown/ramada-bordentown/hotel-overview?cid=local,2.0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Bordentown,NJ,Best Western  Inn,1068 Route 206 BordentownNew Jersey 08505,6092988000,http://book.bestwestern.com/bestwestern/US/NJ/Bordentown-hotels/BEST-WESTERN-Bordentown-Inn/Hotel-Overview.do?propertyCode=31028,2.0,0,0,1,1,0,0,0,1,1,0,1,1,0,0
Bordentown,NJ,Comfort Inn,1009 US 206 BordentownNew Jersey 08505,6092989111,http://www.comfortinn.com/hotel-bordentown-new_jersey-NJ030,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
Bordentown,NJ,Econo Lodge Inn And Suites,187 Us 130 And 206 BordentownNew Jersey 08505,6092985000,http://www.econolodge.com/hotel-bordentown-new_jersey-NJ060,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Bordentown,NJ,Holiday Inn Express   South,195 Route 130 08505 Bordentown,6098170070,http://ichotelsgroup.com/redirect?path=hd&localeCode=en&hotelCode=TTNEX,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
Bordentown,NJ,Motel 6,3312 Route 206 BordentownNew Jersey 08505,6092983355,https://www.motel6.com/en/motels.nj.bordentown.8901.html,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Bordentown,NJ,Home2 Suites by Hilton,840 Us Rte 206 BordentownNew Jersey 08505,6096690600,http://home2suites3.hilton.com/en/hotels/new-jersey/home2-suites-by-hilton-bordentown-EWRBTHT/index.html,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
Bordentown,NJ,Laurel Notch Motel,1043 U S Highway 206 North BordentownNew Jersey 08505,6092986500,https://www.booking.com/hotel/us/laurel-notch-motel.html,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Bordentown,NJ,Northview Motel,2134 US-130 Bordentown,2152190970,https://www.booking.com/hotel/us/northview-motel.htm,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Bordentown,NJ,HomeTowne Studios,1073 U.S 206 Building B Bordentown NJ,6092986100,https://www.booking.com/hotel/us/hometowne-studios-bordentown.html,2.0,0,0,0,1,0,1,1,0,0,0,1,1,0,0
St. Louis,MO,Comfort Inn Westport,12031 Lackland Rd. 12031 St LouisMissouri 63146,3148781400,http://www.comfortinn.com/hotel-st_louis-missouri-MO608,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,La Quinta Inn & Suites  Westport,11805 Lackland Road Saint LouisMissouri 63146,3149913262,http://www.lq.com/lq/properties/propertyProfile.do?propId=674,2.0,1,1,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Hotel Ignacio Saint Louis,3411 Olive St St. LouisMO 63103,3149774411,https://www.booking.com/hotel/us/hotel-ignacio-saint-louis.htm,3.0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
St. Louis,MO,Red Roof Inn  Westport,11837 Lackland Road St. LouisMissouri 63146,3149914900,http://www.redroof.com/reservations/property-detail.aspx?pid=00126,2.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
St. Louis,MO,Sonesta ES Suites  Chesterfield,15431 Conway Road ChesterfieldMissouri 63017,6365371444,https://www.sonesta.com/us/missouri/chesterfield/sonesta-es-suites-st-louis-chesterfield,3.0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
St. Louis,MO,SpringHill Suites  Chesterfield,1065 Chesterfield Parkway East Chesterfield 63017Missouri,6365197500,http://www.marriott.com/hotels/travel/stlsh-springhill-suites-st-louis-chesterfield/,3.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,DoubleTree by Hilton Hotel  Chesterfield,"16625 Swingley Ridge Rd ChesterfieldMissouri, 63017",6365325000,http://doubletree.hilton.com/en/dt/hotels/index.jhtml?ctyhocn=STLSCDT,4.0,1,0,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Hampton Inn & Suites  Chesterfield,5 Mcbride And Son Center Dr ChesterfieldMissouri 63005,6365300770,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=STLHSHX,3.0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
St. Louis,MO,Hampton Inn  Chesterfield,"16201 Swingley Ridge Road ChesterfieldMissouri, 63017-1798",6365372500,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=STLCFHX,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Hilton Garden Inn  Chesterfield,"16631 Chesterfield Grove Road ChesterfieldMissouri, 63005",6365329400,http://hiltongardeninn.hilton.com/en/gi/hotels/index.jhtml?ctyhocn=STLCHGI,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Homewood Suites by Hilton  Chesterfield,"840 North Chesterfield Pkwy West ChesterfieldMissouri, 63017",6365300305,http://homewoodsuites.hilton.com/en/hw/hotels/index.jhtml?ctyhocn=STLCDHW,3.0,0,0,1,1,0,0,0,1,1,0,1,1,0,1
St. Louis,MO,Pear Tree Inn  Near Union Station,2211 Market Street St. LouisMO 63103,3142413200,https://www.booking.com/hotel/us/pear-tree-inn-saint-louis-union-station.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Hampton Inn  Westport,2454 Old Dorsett Road Maryland Heights 63043Missouri,3142987878,http://hamptoninn3.hilton.com/en/hotels/missouri/hampton-inn-st-louis-westport-STLDSHX/index.html,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
St. Louis,MO,Hampton Inn  Airport,10820 Pear Tree Lane St. AnnMO 63074,3144292000,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=STLAPHX,2.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Hampton Inn  Sunset Hills,1580 S Kirkwood Rd 63127 Saint LouisMissouri,3149848181,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=STLSHHX,2.0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
St. Louis,MO,Ramada  Airport,9600 Natural Bridge Road Saint Louis BerkleySaint LouisMissouri  63134-3110,3144277600,http://www.clarionhotelstlouisairport.com/,3.0,0,1,1,0,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Hilton  Airport,10330 Natural Bridge Raod 10330 St. LouisMO 63134,3144265500,http://www1.hilton.com/en_US/hi/hotel/STLHIHF/index.do,3.0,0,1,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Hilton  Frontenac,1335 S Lindbergh Blvd 63131 Saint LouisMissouri,3149931100,http://www1.hilton.com/en_US/hi/hotel/STLFHHF/index.do,4.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Embassy Suites  Airport,11237 Lone Eagle Dr BridgetonMissouri 63044,3147398929,http://embassysuites3.hilton.com/en/hotels/missouri/embassy-suites-by-hilton-st-louis-airport-STLESES/index.html,3.0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Quality Inn Florissant,55 Dunn Rd FlorissantMissouri 63031,3148392200,http://www.qualityinnflorissant.com/,2.0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
St. Louis,MO,Hampton Inn,3720 West Clay Street 3720 Saint Charles 63301Missouri,6369476800,http://hamptoninn3.hilton.com/en/hotels/missouri/hampton-inn-st-louis-st-charles-STLSTHX/index.html,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
St. Louis,MO,Americas Best Value Inn  Downtown,1100 Lumiere Place Boulevard St. LouisMissouri 63102,3144216556,http://www.americasbestvalueinn.com,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
St. Louis,MO,Holiday Inn  Downtown Conv Ctr,North Ninth Street 811 811 Saint LouisMissouri 63101,3144214000,http://www.ramada.com/hotels/missouri/st.-louis/ramada-plaza-hotel-st-louis-mo/hotel-overview,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Americas Best Value Inn & Suites,3655 Pennridge Drive BridgetonMissouri 63044,3142918100,http://www.americasbestvalueinn.com/bestv.cfm?idp=1614,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
St. Louis,MO,Days Inn Louis/,2781 Veterans Memorial Parkway Saint Charles,"",https://www.booking.com/hotel/us/days-inn-louisst-charles.htm,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
St. Louis,MO,Value Place,2100 South Old Highway 94 Saint Charles,6369160001,https://www.booking.com/hotel/us/value-place-st-charles.htm,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
St. Louis,MO,Ramada Limited & Suites Arnold,2121 Ridge Drive ArnoldMissouri,6362822400,https://www.booking.com/hotel/us/ramada-limited--suites-arnold.htm,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
St. Louis,MO,WoodSpring Suites  Arnold,888 Arnold Commons Dr. I-55 & Highway 141ArnoldMissouri 63010,6362876441,http://www.valueplace.com/extended-stay-hotels/locations/missouri/st-louis/st-louis-mo-arnold/,2.0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
St. Louis,MO,The Hotel Majestic,1019 Pine St St. LouisMissouri 63101,3144362355,http://www.hotelmajesticstlouis.com/,4.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
St. Louis,MO,Clarion Inn  Airport North,"North Lindbergh, 4545 BRIDGTON","",https://www.booking.com/hotel/us/clarion-inn-st-louis-airport-north.htm,3.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
St. Louis,MO,Hyatt Regency  at the Arch,315 Chestnut St Saint LouisMissouri 63102,3146551234,http://stlouisarch.hyatt.com/en/hotel/our-hotel.html,4.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Days Inn  Westport MO,1970 Craig Rd Saint LouisMissouri 63146,3142058000,http://www.americasbestvalueinn.com,2.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
St. Louis,MO,Hampton Inn & Suites  South I 55,4200 MidAmerica Lane Saint LouisMissouri 63129,3148941900,http://hamptoninn.hilton.com/en/hp/hotels/index.jhtml?ctyhocn=STLBHHX,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,City Place  Downtown Hotel,200 North 4th Street St. LouisMissouri 63102,3146218200,http://innercirclehotels.com/cityplace/index.html,3.0,0,0,1,1,1,0,0,0,0,1,1,1,1,1
St. Louis,MO,Pear Tree Inn  Airport,10810 Pear Tree Lane St. AnnSt. LouisMissouri 63074,3144273400,https://www.booking.com/hotel/us/pear-tree-inn-saint-louis-airport.html,2.0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Knights Inn  North MO,2790 Target Dr St LouisMissouri 63136,3143557808,http://www.knightsinn.com/KnightsInn/control/Booki,1.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
St. Louis,MO,Holiday Inn Express Hotel & Suites,3098 Elm Point Industrial Drive St. CharlesMissouri 63301,6367576100,http://www.hiexpress.com/hotels/us/en/st.-charles/stlxs/hoteldetail,3.0,0,0,1,1,0,0,0,1,1,1,1,1,0,0
St. Louis,MO,Days Inn Downtown,2810 N 9Th St Saint LouisMissouri 63147,3142418400,http://www.daysinn.com/hotels/missouri/saint-louis/days-inn-downtown-st.-louis/hotel-overview?hotel_,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,0
St. Louis,MO,Mountain Club at Kirkwood Ski In Ski Out Studio #226,Kirkwood Meadows Drive Kalifornien 95646,2092582293,http://www.mchoa.org/Entry.php,3.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
St. Louis,MO,Best Western Plus Pontoon Beach,4 Regency Pkwy Pontoon BeachIllinois 62040,6185121314,http://bestwesternillinois.com/hotels/best-western-plus-pontoon-beach,3.0,0,0,1,1,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Drury Inn & Suites Arnold,3800 State Route 141 ArnoldMissouri 63010,6362873111,https://www.booking.com/hotel/us/drury-inn-suites-arnold.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Embassy Suites Saint Louis Downtown,610 North 7th Street Saint LouisMissouri 63101,3142695900,http://embassysuites1.hilton.com/en_US/es/hotel/STLWAES-Embassy-Suites-St-Louis-Downtown-Missouri/index.do,4.0,1,0,1,1,1,0,0,1,1,1,1,1,1,1
St. Louis,MO,Missouri Athletic Club,405 Washington Ave. St. LouisMissouri 63102,3142317220,http://www.mac-stl.org/,3.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0
St. Louis,MO,Courtyard  Airport Earth City,3101 Rider Trail South St. LouisMissouri 63044,3142091000,http://www.marriott.de/hotels/travel/stlbr-courtyard-st-louis-airport-earth-city/,3.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Americas Best Value Inn  South,6602 S Lindbergh Blvd St. LouisMissouri 63123,3148949449,http://www.americasbestvalueinn.com/bestv.cfm?idp=1671,2.0,0,0,1,1,1,0,0,1,1,1,1,1,0,1
St. Louis,MO,Grand Center Inn,3716 Grandel Square Saint LouisMissouri 63108,3145330771,http://www.grandcenterinn.com/,3.0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
St. Louis,MO,Country Inn & Suites by Radisson St. Peters MO,3877 Veterans Memorial Parkway Saint PetersMissouri 63376,6369395900,http://www.countryinns.com/saint-peters-hotel-mo-63376/mostpete,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Budget Inn Wentzville,1258 Continental Dr WentzvilleMO 63385,6366391987,https://www.booking.com/hotel/us/budget-inn-wentzville.htm,2.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
St. Louis,MO,Country Hearth Inn & Suites Edwardsville,1013 Plummer Drive EdwardsvilleIllinois 62025,6186567829,https://www.redlion.com/edwardsville,2.0,0,0,1,0,0,0,0,1,1,1,1,1,0,1
St. Louis,MO,Courtyard  Westport Plaza,11888 Westline Industrial Dr St. LouisMissouri 63146,3149971200,http://www.marriott.com/hotels/travel/stlwp-courtyard-st-louis-westport-plaza/,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Holiday Inn Express & Suites S,10000 Natural Bridge Road St. LouisMissouri 63134,3147361710,http://www.ihg.com/holidayinnexpress/hotels/de/de/st.-louis/stllf/hoteldetail,2.0,0,1,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Hyatt Place  Chesterfield,333 Chesterfield Center East ChesterfieldMissouri 63017,6365366262,http://stlouischesterfield.place.hyatt.com,3.0,0,0,1,1,1,0,0,1,1,1,1,1,1,1
St. Louis,MO,Motel 6  Maryland Heights,12330 Dorsett Road 63043 Saint LouisMissouri,3148781212,http://www.lq.com/lq/properties/propertyProfile.do?ident=LQ4001&amp;propId=4001,2.0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
St. Louis,MO,Fairfield Inn & Suites  West wentzville,130 Crossroads South Drive WentzvilleMissouri 63385,6363325000,http://www.marriott.com/hotels/travel/stlwv-fairfield-inn-and-suites-west-wentzville/,2.0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,River City Casino and Hotel,777 River City Casino Blvd St. LouisMissouri 63125,3143887777,http://www.rivercity.com,4.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
St. Louis,MO,Quality Inn Airport,10232 Natural Bridge Rd. 10232 St. LouisMO 63134,3144275955,https://www.booking.com/hotel/us/quality-inn-airport.htm,2.0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
St. Louis,MO,Chase Park Plaza,212 N Kingshighway Saint LouisMissouri 63108,3146333000,https://www.sonesta.com/us/missouri/st-louis/chase-park-plaza-royal-sonesta-st-louis,4.0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
St. Louis,MO,Courtyard  Downtown,2340 Market Street At Jefferson Jefferson AvenueSt. LouisMissouri 63103,3142419111,http://www.marriott.com/hotels/travel/stlch-courtyard-st-louis-downtown-west/,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Courtyard by Marriott  Creve Coeur,828 N New Ballas Rd St. LouisMO 63146,3149930515,https://www.booking.com/hotel/us/courtyard-by-marriott-st-louis-creve-coeur.htm,3.0,0,0,1,0,1,0,0,1,1,1,1,1,1,0
St. Louis,MO,Motel 6 Troy,909 Edwardsville Road TroyIllinois 62294,6186679916,https://www.motel6.com/en/motels.oh.troy.4700.html,2.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
St. Louis,MO,Ameristar Casino Resort Spa,1 Ameristar Boulevard St. CharlesMissouri 63301,6369497777,https://www.booking.com/hotel/us/ameristar-casino-resort-spa-st-charles.htm,4.0,1,0,1,1,1,0,0,1,0,1,1,0,1,1
St. Louis,MO,La Quinta Inn  Hazelwood Airport North,318 Taylor Rd HazelwoodMissouri 63042,3147314200,http://www.laquintastlouishazelwood.com/?cid=local,2.0,0,0,1,0,1,0,0,1,1,1,1,1,0,0
St. Louis,MO,Motel 6 Hazelwood,5781 Campus Court HazelwoodMissouri 63042-2336Lambert-St. Louis International Airport (St. Louis APT),3147313881,https://www.wyndhamhotels.com/baymont/hazelwood-missouri/baymont-inn-suites-hazelwood-st-louis-airp,2.0,0,0,1,1,0,0,0,1,0,0,1,1,1,0
St. Louis,MO,Americas Best Value Inn,10600 Veterans Memorial Pkwy Lake St. LouisMissouri 63367,6366251711,http://www.vantagehotels.com/hotel-details.cfm?idp=1965,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
St. Louis,MO,Days Inn by Wyndham Pontoon Beach,5105 Highway 111 Pontoon BeachIllinois 62040,6187972727,http://www.daysinn.com/hotels/illinois/pontoon-beach/days-inn-pontoon-beach/hotel-overview,2.0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
St. Louis,MO,Days Inn by Wyndham  Lindbergh Boulevard,3660 South Lindbergh Boulevard Saint LouisMissouri 63127,3147170941,https://www.booking.com/hotel/us/days-inn-st-louis-lindbergh-boulevard.html,3.0,0,0,1,0,1,0,1,1,0,1,1,1,0,1
St. Louis,MO,Days Inn by Wyndham  North,7350 North Hanley Road I-270 & I-170 Exit 26 HazelwoodMO 63042,3145242500,https://www.booking.com/hotel/us/days-inn-by-wyndham-st-louis-north.htm,2.0,0,0,0,1,1,0,0,1,1,0,1,1,0,1
St. Louis,MO,Drury Inn & Suites Near Forest Park,2111 Sulphur Ave St. LouisMO 63139,3146460770,https://www.booking.com/hotel/us/drury-inn-suites-st-louis-forest-park.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Drury Inn & Suites  Convention Center,711 N Broadway St. LouisMissouri 63102,3142318100,https://www.booking.com/hotel/us/drury-inn-suites-st-louis-convention-center.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Drury Inn & Suites Creve Coeur,11980 Olive Blvd Creve CoeurMissouri 63141,3149891100,https://www.booking.com/hotel/us/drury-inn-suites-creve-coeur.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Pear Tree Inn  Arnold,1201 Drury Lane ArnoldMissouri 63010,6362969600,https://www.booking.com/hotel/us/pear-tree-inn-st-louis-arnold-missouri.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Drury Inn & Suites  St. Peters,170 Mid Rivers Mall Circle,6363979700,https://www.booking.com/hotel/us/drury-inn-st-peters.html,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,0
St. Louis,MO,Drury Inn & Suites  Airport,10490 Natural Bridge Rd St. LouisMO 63134,3144237700,https://www.booking.com/hotel/us/drury-inn-st-louis-airport.html,3.0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
